review,content_related,author,quality_and_appearance,manufacture_and_distribution,packaging_and_delivery,price_and_preference,customer_service,overall_experience
không_thể đóng_gói cái hộp chắc hơn được ạ Hôm đấy mưa hộp gần như rách hết rồi Mở ra nhìn mấy quyển sách mà em buốt hết cả ruột Sách bị gãy 1 kìa Ở dưới còn hơi hơi bị lật nữa Nhưng được_cái giao hàng nhanh Nói_chung là cong gãy sách là em đã không thích rồi Mua sách ở chưa bao_giờ bị gãy luôn sao lần này gãy rồi,0,0,0,0,1,0,0,0
sách bị nhàu với bị móp méo hết mua 4 cuốn không cuốn nào lành_lặn góc của sách thì nhăn rất nhiều với_lại còn bị bám rất nhiều giao hàng thì kêu tôi tự đến chỗ cửa_hàng gửi hàng đến để tự lấy sách với_lại mua sách bình_thường sẽ có giấy đánh_dấu trang mà 4 cuốn được mỗi 1 cuốn cửa_hàng đóng_gói sách rất ẩu và không có màng chống bụi nói_chung thì mua sách lần này thất_vọng nhiều mọi người rút kinh_nghiệm kiểm_tra sách kĩ,0,0,2,0,0,0,0,0
Giao hàng lâu mình đặt từ 20 9 đến 13 10 mới nhận được hàng nhưng vẫn chấp_nhận vì do dịch_bệnh Nhưng như_thế cũng không đồng_nghĩa là nhận về cuốn sách thế_này hết 3 mép sách đã bị nhăn rồi cũng không có bọc chống sốc hay gì cả lần đầu mua sách của phải cho 3 sao Mong lần sao khắc_phục,0,0,0,0,2,0,0,0
Sách bị nhăn và bị rách mình mới nhìn lướt qua mà đã vậy rồi Đóng_gói không bọc chống sốc và nếu có hợp_tác thì cũng thu chung 1 tiền giao hàng thôi mình vừa_phải trả tiền giao hàng trên vừa_phải trả ở Ấn_tượng đầu_tiên của mình thì sách được bọc niêm_phong và giao hàng nhanh những thứ khác thì khá tệ ạ,0,0,2,0,2,0,0,2
Mình mua cuốn này do được các nhưng thật_sự thì chất_lượng của cuốn sách này nếu nói công_tâm thì sẽ thích_hợp cho những bạn mới làm_quen với thể_loại tội_phạm chứ nếu là những người đã từng đọc hoặc là có tâm_lí vững hơn thì cuốn này theo cảm_quan của mình thì có phần hơi nhẹ đô nên đọc sẽ khá chán đây là ý_kiến chủ_quan của mình nhưng mình cũng mong ý_kiến của mình sẽ giúp được nhiều người không phải tốn tiền vào một cuốn sách mà chất_lượng lại không được như_ý,2,0,0,0,0,0,0,0
Trước_tiên chưa bàn đến nội_dung sách mình thật_sự thất_vọng với cách gói hàng bên đã mấy lần đơn hàng mình đặt bị đóng_gói sơ_sài móp méo cong góc sách trông rất cũ nhưng mình đã bỏ_qua nhưng đến lần này mình đặt sách cho bạn mình chất_lượng sách còn tệ hơn những lần trước nữa Thật_sự thất_vọng bên khâu đóng_gói của Nội_dung sách thì mình chưa đọc mình thấy nhiều người đề_cử quyển này lắm nên mình mua đọc thử,0,0,0,0,2,0,0,0
Vừa nhận hàng mà thất_vọng thật_sự sách không được bọc gì cả đã vậy bên trong còn rách Mình đã nhắn_tin cho bên nhà_sách mong nhanh_chóng nhận được phản_hồi Mình thấy nhiều bạn phàn_nàn về vấn_đề đóng_gói hàng rồi nhưng có_vẻ vẫn không cải_thiện,0,0,0,0,2,0,0,0
cảm_thấy rất buồn lần đầu mua sách ở đóng_gói khá sơ_sài thường thì mua sách sẽ nguyên niêm_phong đằng này thì không lúc mở ra là thấy không ổn rồi xong kiểm_tra 4 góc của sách thì tróc này_nọ vì mua giảm_giá nên đành chấp_nhận định cho 1 mà thấy tội người giao hàng nên cho 3,0,0,1,0,2,1,0,0
Cuốn sách thực_sự không mang lại giá_trị lắm về mặt kiến_thức Chỉ xoáy quanh việc kể tóm_tắt những vụ án đã xảy ra và dành nửa trang tóm_tắt lại vấn_đề tâm_lý có khả_năng là nguyên_nhân cho việc xuất_hiện hành_vi phạm_tội ở tội_phạm và những vấn_đề tâm_lý này thường trùng_lặp như có tuổi thơ bất_hạnh Thực_sự không nên đọc,2,0,0,0,0,0,0,2
Hàng xước nhiều đã thế còn không có bọc bên ngoài anh thì cứ nói rằng là bên đó không có nhưng mình rất khó_chịu với việc giao hàng không có uy_tín Nếu không giao có ít_nhất hàng cũng phải an_toàn chứ Đây thì hàng xước gần hết quyển Làm_việc xin đừng để khách_hàng mất_lòng mình muốn một lời giải_thích từ bên bán hàng nhắn_tin riêng riêng với mình,0,0,2,0,2,0,0,0
Mình rất thoải_mái việc đánh_giá nhưng lần này thì không ạ Mình biết nổi_tiếng làm_ăn cẩu_thả với việc bọc niêm_phong chống sốc Mình cũng mua không ít lần nhưng chắc là do mình ăn_may Lần này thì vận may không đến nữa đơn giao đến mình chỉ vỏn_vẹn một cuốn sách không niêm_phong không bọc chống sốc Dĩ_nhiên như_vậy thì nó sẽ bị móp và lỗi vài chỗ bìa còn bị ám trầy vết hộp Nhưng đối_với một người_yêu thích sách như mình thì việc này thật khó chấp_nhận lắm ạ,0,0,2,0,2,0,0,0
Nhìn bên ngoài sách nguyên_vẹn và không có vấn_đề gì Nhưng khi vô_tình lật các trang thì thấy vấn_đề như_vậy 2 3 số trang sách nhăn_nheo dường_như bị ướt và được sấy khô lại Mình mua sách trong chương_trình giảm_giá nhưng không nghĩ chất_lượng lại tệ vậy Buồn,0,0,2,0,0,0,0,0
sách giao nhanh mới đặt hôm sau hôm_nay có liền NHƯNG sách bị cấn phần bìa như trên ảnh Mình không biết sách có kèm dấu trang không mà sách mình nhận được thì không có dấu trang mong bạn trả_lời thắc_mắc của mình ạ mình cảm_ơn,0,0,0,0,1,0,0,0
Phân_tích các vụ án vẫn chưa sâu_sắc chỉ nói phần mở bài và thân bài của vụ án là điều_tra và cách_thức bắt hung_thủ chứ chưa khai_thác sâu vào tâm_lý hung_thủ trong quá_trình lấy cung Nếu ai thực_sự muốn hiểu sâu_sắc về 1 vụ án về hành_vi cách_thức và tâm_lý hung_thủ trong các vụ án thì có thêm xem trên kênh truyện ma bẻ_lái nội_dung chi_tiết hơn sách rất nhiều,1,0,0,0,0,0,0,0
sao bên đóng hàng chán vậy có mỗi hộp giấy bên ngoài mở ra là sách nằm trơ_trọi không có lót thì thôi đã vậy sách còn bị bóc mất niêm_phong được cái cũng còn mới sao sách giao người ta còn niêm_phong của tui thì bị bóc mất niêm_phong dị,0,0,2,0,2,0,0,0
Mình quá thất_vọng với sản_phẩm người vận_chuyển Mình đã nhờ 1 người bạn nhận hộ nếu là mình thì sẽ không nhận sản_phẩm đó Bán sách mà không bọc 1 cái gì luôn để 1 cuốn sách không vận_chuyển thì mưa ướt hết sách rồi đọc sao phơi khô nó phồng lên hư hết cả cuốn sách Thật không_thể chấp_nhận được luôn,0,0,0,0,2,0,0,2
Mình khá buồn về cách gói hàng của không biết là do gần Tết nên việc đóng_gói và vận_chuyển không còn cẩn_thận được như trước Hầu_hết các đầu góc sách mình mua đều bị lỗi va_đập và để lại vết không đẹp cũng không bọc màng chống sốc hay gì đó vào mà chỉ để vài cuốn sách trong cái hộp vậy thôi Từ Nam ra Bắc nên sách cũng bị ảnh_hưởng ít_nhiều Mong chú_ý hơn để khách_hàng sau có những trải_nghiệm tốt hơn khi sử_dụng dịch_vụ Mình cảm_ơn,0,0,0,0,2,0,0,0
Nhờ cửa_hàng xem_lại giúp sách không có Mục_Lục không biết có phải là sách chuẩn không a Khi kiểm sách có cả người giao hàng vận_chuyển hàng Đây là lần đầu_tiên nhận hàng của lại thất_vọng như_vậy,2,0,0,0,0,0,0,0
tự huỷ đơn của khách sau đó còn hoàn tiền thiếu cho khách_hàng Khi gọi yêu_cầu hỗ_trợ thì báo sẽ hoàn lại tiền thiếu tròng vòng từ 1 3 ngày Nếu mình không kiểm_tra kĩ chắc số tiền này đã mất Trước_đây luôn tin_tưởng sau vụ này sẽ không dám thanh_toán với nữa Giờ chỉ sử_dụng cho hết xu và rồi chia_tay thanh_toán Đơn này không liên_quan nhưng không_thể đánh_giá đơn đã bị huỷ đành phải viết trên đây,0,0,0,0,0,0,2,0
Khi mua sách ở mình đã dự_trù được điều này cảm_thấy đóng hàng không có tâm chưa nào nhồi_nhét bán cho đủ số_lượng hộp bìa thì không vừa_vặn lại thiếu bọc chèn thêm trời mưa ẩm nên sách quăn mép thế_này đây Cho 2 sao ủng_hộ bạn người giao hàng thôi chứ khâu đóng_gói sản_phẩm thì mình chịu,0,0,0,0,2,0,0,0
Chưa bàn về nội_dung sách nhưng thấy dịch_vụ giao hàng khá tệ Mình đặt_hàng từ 15 10 đã thanh_toán sau đó 1 tuần 23 10 mới thấy xử_lý đơn hàng rồi sau đó đợi mãi mà chưa thấy giao Sau 2 3 lần gọi lên tổng_đài hỏi và hối_thúc thì tới 11 11 mới nhận được sách sau gần đúng 1 tháng Lúc đặt đã là bình_thường mới và hầu_hết dịch_vụ giao hàng ở các sàn khác đã bình_thường trở_lại thời_gian trung_bình 3 7 ngày À lúc nhận thùng hàng rách_tươm mà quên chưa chụp Khá thất_vọng về dịch_vụ của,0,0,0,0,2,0,2,0
Chất_lượng sách thì mình không nói đến Nhưng gói hàng khi mình nhận được thì rách hết 2 phần góc hộp sách bên trong bị rách gáy sách giống bị ẩm_ướt,0,0,3,0,2,0,0,0
Dịch_vụ là nguyên_nhân chủ_yếu khiến mình mua sách ở Tuy_nhiên lần này của mình bị rách ở góc giống như bị cắt vào vậy Mình rất buồn Mong rằng sẽ cẩn_thận hơn,0,0,2,0,0,0,0,0
Nội_dung thì quá hay không có gì để chê nhưng được_cái bản dịch của chị này từ nhà luyện_kim thành nhà luyện_kim đan thêm chữ đan thôi nhưng cảm_giác đọc không hay mình phải lấy bút tô bỏ hết chữ đan đi luôn,1,0,0,0,0,0,0,0
Sách hay siêu đẹp mới_tinh còn có tranh minh_hoạ nữa Nhưng đánh_giá 3 sao cho nhìn thấy và mong rút kinh_nghiệm một hộp sách to_nhỏ khác nhau mà không có lấy một mẩu bọc chống sốc rồi đến lúc sách bị hỏng rồi bị trả lại thì rất phiền_phức cho cả hai bên,1,0,1,0,2,0,0,0
gói sách ẩu có đúng 1 hộp bên ngoài không có gì bào vệ sách,0,0,0,0,2,0,0,0
trời_ơi giao sách rách toạc luôn ạ 1 lần không có lần 2,0,0,0,0,2,0,0,0
Sách ok nhưng về nội_dung thì mình không đánh_giá cao nhưng có một_số bài_học triết_lý mình thấy bất_ngờ và hay_ho,2,0,0,0,0,0,0,1
Sách bị lỗi mới nhận hàng mở ra kiểm_tra lật vài trang là bung cái bìa ra rồi chán,0,0,2,0,0,0,0,0
sách bị ướt trước khi được gửi cho bên vận chuyện ít_nhất cũng hâm khô rồi gửi cho mình sách bị ướt bởi hay trà gì đấy mùi hôi rất khó_chịu,0,0,2,0,0,0,0,0
Giao hàng nhanh Đóng_gói kỹ Nội_dung sách chưa đọc khi nào đọc xong sẽ bình_luận tiếp,3,0,0,0,1,0,0,0
Giấy in không đẹp nội_dung không hay như quảng_cáo,2,0,2,0,0,0,0,0
Sản_phẩm thì chưa bàn đến vì chưa có thời_gian đánh_giá Hộp hàng điện thử thì móp méo hở lỗ to còn tưởng bị bóc cơ nhưng ở đây không gửi được giao hàng chậm chỗ mình không phải ở núi trước giờ mua hàng 100 giao 2 5 chậm là 3 ngày mà trong khi đó mình thanh_toán là cửa_hàng đã nhận đơn hàng Hàng mình mua là toàn thanh_toán luôn và mình còn cẩn_thận nhắn_tin riêng cửa_hàng mong đóng_gói cẩn_thận nhưng hơi thất_vọng và không có cập_nhật tình_trạng hàng đi đến đâu nơi nào Mong cải_thiện,0,0,0,0,2,0,0,2
Dịch_vụ của cửa_hàng rất tệ Đây là đơn thứ 2 tôi đặt lại do đơn thứ nhất bị huỷ Đơn thứ nhất Tôi đặt_hàng huỷ không lý_do Khi tôi liên_hệ qua kênh nhắn_tin thì bảo liên_hệ để biết nguyên_nhân Sau khi tôi liên_hệ thì được thông_báo là do nhà bán hàng thao_tác nhầm dẫn đến huỷ đơn Chỉ có vậy thôi mà không giải_thích được cho khách_hàng mất thời_gian,0,0,0,0,0,0,2,0
Lần đầu đặt_hàng trên mà tận 5 ngày mới giao hàng khách đợi lâu điểm trừ đầu_tiên Đặt màu đen giao màu xanh mong lần tới cửa_hàng chú_ý hơn điểm trừ thứ 2 Còn về chất_lượng sản_phẩm thì đợi sử_dụng 1 thời_gian đóng_gói cẩn_thận cám_ơn cửa_hàng,0,0,0,0,1,0,0,0
Đặt_hàng tối thứ 5 thứ 7 đã đó Vẫn thích nhất khoảng này giao hàng siêu nhanh vì hàng ở kho Máy mua từ 2019 được bao hành 7 năm và 1 đổi 1 trong 1 năm nếu lỗi nhà_sản_xuất Mặc_định là tiếng anh nên các bạn hãy đổi về Tiếng Việt_Máy sử lí rất nhanh Có_điều bỏ vào hộp bự gấp 5 7 lần hộp máy_tính nên khi di_chuyển hộp sẽ chạy lung_tung khi khui hộp có phiếu bảo_hành nhưng không có ghi gì hết vậy bảo_hành bằng cách nào Nắp máy_tính trầy_xước rất nhiều Cảm_thấy thất_vọng về qua 2 lần đặt_hàng gần nhất,0,0,0,0,1,0,0,0
Chưa xài không biết sao nhưng cực_kì không hài_lòng thái_độ nhân_viên giao hàng của Đặt 2 đơn trên 1 trả thẻ 1 trả tiền_mặt người nhận hỏi đơn này có trả tiền trước chưa thì người giao hàng lại nạt_nộ khách 1 là có tiền đưa 2 là không nhận đi chỗ khác Trời_đất giao đồ thôi mà nạt_nộ khách đến vậy đó hả Nhờ người_nhà nhận giùm thì người giao hàng hỏi người đặt là tên con gái tại_sao con trai nhận Làm_ăn tệ thật_sự lần cuối mua ở,0,0,0,0,2,0,0,2
Máy lỗi mà bên trong còn có cả của khách cũ có nghĩa là máy lỗi đã đổi trả mà_còn đưa cho mình Thời_gian đổi trả tính từ lúc mình báo là hơn 1 tuần đến giờ mình vẫn chưa nhận được máy mới không hề có cuộc_gọi xác_nhận nào lại khác Gọi thì bảo này là chịu trách_nhiệm lại nói phải xử_lý qua,0,0,2,0,0,0,0,0
mình cho đánh_giá như này vì hơi buồn cách làm_việc của cửa_hàng đợi mấy tháng không thấy liên_hệ lại gì luôn mình cũng chán không muốn nhắn_tin với cửa_hàng nữa luôn kiểu biết nhắn cũng chẳng có_ích gì hơi thất_vọng,0,0,0,0,0,0,2,0
Nút on bị thụt hơn so với các nút khác mình đã yêu_cầu đổi_mới sản_phẩm nhưng khi nhận lại vẫn là chiếc máy thụt nút đó,0,0,2,0,0,0,0,0
Không hiểu tại_sao rất nhiều đơn_vị vận_chuyển không chọn mà chọn Giao hàng cực_kỳ chậm Tí nữa là tính không giao hàng luôn chứ Gọi giao hàng mà báo là quên kiện hàng của mình nên hôm sau sẽ giao Qua hôm sau thì nói là không có tuyến phát Qua hôm sau nữa thì nói là do dịch toàn_bộ công_ty nhân_viên nghỉ dịch hết Gọi hỏi công_ty thì công_ty nói làm_việc bình_thường Mình làm lớn chuyện lên nói với người giao hàng là sẽ báo việc này cho công_ty thì mãi đến hôm sau mới có người giao hàng Rất tệ,0,0,0,0,2,0,0,2
trung_thành với đã lâu nhưng lần này mình hơi thất_vọng hộp giao bị móp méo cái này có_thể chấp_nhận được do quá_trình vận_chuyển nhưng hộp đựng máy_tính cũng bị móp méo thậm_chí bị bẩn nữa trông rất cũ Vừa khui hàng đã thấy in không có đổi lại hàng in được không vì dùng sản_xuất tại mình không an_tâm,0,0,0,0,2,0,0,0
