review,stayingpower,texture,smell,price,others,colour,shipping,packing
_son ok lắm luôn mà xinh ổn_áp mùi thơm nữa mà do dịch giao hàng hơi lâu tận hơn 10 ngày thì phải ok,0,0,1,0,0,0,2,0
Sản_phẩm đầy_đủ Khá chất_lượng Trong mùa dịch giao hàng rất nhanh cửa_hàng phục_vụ tốt,0,0,0,0,0,0,1,0
Chất_lượng cao quá em ơi anh ơi có đi làm không là một loài thực_vật có hoa trong họ cúc đi làm về chưa em yêu anh ngủ ngon nhe em yêu anh ngủ ngon nhe em yêu anh ngủ ngon,0,0,0,0,3,0,0,0
mọi người mua mài này luôn ý Nó mịn cực Màu lên cũng chuẩn nữa,0,1,0,0,0,1,0,0
_Son lên màu chuẩn lau đi còn lớp nhẹ đẹp cửa_hàng còn tặng thêm quà nữa,1,0,0,0,0,1,0,0
_son khá mướt mới dùng lần đầu giá săn giảm_giá khá Đây là khi mình bôi nhẹ thôi trông,0,1,0,1,0,0,0,0
Giao hàng nhanh dù trong mùa dịch đặt_hàng từ hôm thứ 6 thứ 3 có hàng rồi mới mở ra hơi mùi cồn_son nhẹ vì vỏ làm bằng nhựa chất_son ổn không khô màu 404 là đỏ đất_đỏ nhiều hơn còn màu 403 kiểu cam cháy,0,0,3,0,0,3,1,0
Nhìn vỏ rất ổn Còn chất_lượng chưa sài nên chưa biết giao hàng nhanh,0,0,0,0,0,0,1,0
_son màu ưng mà mấy loại thiên màu đất rất dễ đánh khi đánh lên môi không khác nhau lắm,0,0,0,0,0,1,0,0
Hàng chất_lượng lắm mọi ngừi ơi đã cái nư trời đóng_gói cẩn_thận mà cửa_hàng cũng giao nhanh nữa nói_chung là quá tuyệt,0,0,0,0,0,0,1,1
Đóng_gói sơ xài,0,0,0,0,0,0,0,2
Sản_phẩm ổn trong tầm giá_son không lì lắm nhanh trôi kẻ mắt khá tốt giao hàng hơi lâu,2,0,0,1,0,0,2,0
Giao hàng nhanh cửa_hàng giao đúng màu mình chọn màu_son xinh cực luôn ý đã vậy lại còn được cửa_hàng tặng quà nữa,0,0,0,0,0,1,1,0
màu trên ảnh đẹp mà đánh lên môi rất xỉn da như vứt thỏi_son đi rồi,0,0,0,0,0,2,0,0
Đóng_gói sản_phẩm cẩn_thận kỹ_càng sản_phẩm tốt chất_lượng cao đáng tin_dùng,0,0,0,0,0,0,0,1
Hảng rẻ chất_lượng phù_hợp với giá tiền siêu xinh,0,0,0,1,0,0,0,0
Đặt_hàng quốc_tế nên giao hàng hơi lâu Nhưng_mà đủ sản_phẩm Còn được tặng thêm 1 miếng với 1 đắp mụn mũi,0,0,0,0,0,0,2,0
Màu xinh_Son giao hơi lâu 1 chút nhưng không sao Thiết_kế_son khá đẹp,0,0,0,0,0,1,2,0
Mua đúng dịp giảm_giá đã thế còn được nhận quà chất_son và mùi thơm rất dễ_chịu,0,1,1,1,0,0,0,0
Sản_phẩm rẻ nhưng đẹp lên màu rất ok chuẩn giao hàng do dịch nên hơi lâu nhưng không sao,0,0,0,1,0,1,3,0
Thời_gian giao hàng khá hơi lâu một_chút do dịch_bệnh nên có_thể thông_cảm được sản_phẩm được nhiều người đánh_giá rồi nên cho 5,0,0,0,0,0,0,2,0
Giao hàng do mùa dịch bị chậm_trễ nhưng đóng_gói hàng kĩ_càng_Son mở ra tốt có màu tô lên đẹp mong cửa_hàng xem_lại mẫu_son kia,0,0,0,0,0,1,2,1
_Son ưng lắm nha màu cũng đẹp mà_còn rẻ nữa Lần sau sẽ ủng_hộ cửa_hàng nhiều hơn,0,0,0,1,0,1,0,0
_Son đánh mượt mềm_môi Giao hàng nhanh_chóng Màu hợp với da mình Săn được giảm_giá nên mua rẻ Đóng_gói cẩn_thận kiểm_tra được mã_vạch mang tính_chất nhận xu,0,1,0,1,0,1,1,1
Hàng đẹp đáng mua màu cũng rất đẹp hàng săn giảm_giá nên cực rẻ nha,0,0,0,1,0,1,0,0
Sản_phẩm nhìn bên ngoài rất ưng nhưng chưa thử chất_lượng và màu_son đi tặng thêm 2 loại mặt_nạ rất ưng nên mua nhé mọi người,0,0,0,0,0,3,0,0
Ta nói từ cái vỏ_son đến cây_son chất_lượng như nhau màu lên chuẩn đánh lên mềm mịn môi không bị vón cục đánh lòng môi siêu xinh luôn Rất đáng tiền nên mua nha mọi người ơi Hàng giao hơi lâu nhưng bù lại anh người giao hàng thân_thiện vô_cùng nên đánh_giá 5 sao luôn nha chỉ mang tính_chất nhận su ạ,0,1,0,1,0,1,1,0
Khi bạn khóc Dù là họ không có lỗi Nhưng lại thốt lên 2 từ XIN_LỖI Cảm_giác đó như nào nhờ Mún biết Khi bạn khóc Dù là họ không có lỗi Nhưng lại thốt lên 2 từ XIN_LỖI Cảm_giác đó như nào nhờ Mún biết Khi bạn khóc Dù là họ không có lỗi Nhưng lại thốt lên 2 từ XIN_LỖI Cảm_giác đó như nào nhờ Mú,0,0,0,0,3,0,0,0
đóng_gói hàng chất chắn người giao hàng đẹp_trai giao hàng nhanh rất đáng tiền,0,0,0,1,0,0,1,1
_Son thơm màu đẹp dễ tẩy_rửa phù_hợp với học_sinh ạ Tiếc là mua mà mình không để_ý mua,0,0,1,2,0,1,0,0
Màu hơi đậm để lần sau đánh thử lại xem sao,0,0,0,0,0,2,0,0
Sản_phẩm chất_lượng tuyệt_vời lắm Đóng_gói chắc_chắn sẽ còn ủng_hộ,0,0,0,0,0,0,0,1
chất_son ẩm mịn khá mướt và không bị khô môi mặc_dù giá rẻ nhưng chất_lượng rất tốt,0,1,0,1,0,0,0,0
Nhận được hàng mà mê cực luôn ạ Mình đặt hôm 9 9 còn được tặng quà nữa ấy thích mê,0,0,0,0,3,0,0,0
_Son phải gọi là đỉnh của chóp luôn mọi ơi Vừa mềm mượt không bón cục màu còn đỉnh đỉnh đỉnh đỉnh vãi còn rẻ nữa_son này không hề kém_cạnh hãng khác đâu mọi người ạ,0,1,0,1,0,0,0,0
_Son màu đẹp Chất rất mịn nha,0,1,0,0,0,1,0,0
Giao hàng khoảng 1 tuần chất_son thì mình không thích lắm màu lên cũng không quá đẹp,0,2,0,0,0,1,3,0
Giao hàng nhanh Chất_son lì mềm có dưỡng nên đánh lên môi không sợ khô môi đâu nhé các nhưng vì_thế mà chất_son cũng sẽ dễ trôi chăm dặm lại là được Mùi thỏi 501 thơm mùi đào không nồng tí nào đâu 2 màu này trôi ra để lại cam À mà màu 501 thật_sự hợp để với 302 đấy ạ,2,1,1,0,0,1,1,0
tốt hàng nước_ngoài chưa bao_giờ làm mình thất_vọng,0,0,0,0,3,0,0,0
_Son vỏ trông rất xinh chắc_chắn màu lên đẹp lắm mọi người ạ mỗi_tội môi mình hơi khô nên đánh xong ngồi điều là bị tróc da dù đã dưỡng kỹ bạn nào môi khô quá thì nên cân_nhắc Màu đẹp mà cũng không bị trôi nhiều nên đánh_giá 8 10 nha,1,0,0,0,0,1,0,0
_Son rất đẹp gói hàng cẩn_thận màu lên rất đẹp mua được giá giảm_giá nữa rất hài_lòng,0,0,0,1,0,1,0,1
Chất_lượng sản_phẩm tuyệt_vời phù_hợp với giá đóng_gói sản_phẩm chắc_chắn còn được tặng miếng lột mụn nữa,0,0,0,1,0,0,0,1
Màu_son đẹp nhận hàng không bị méo hàng nước_ngoài giao thời_gian trung_bình nhưng mùa dịch có_thể nói là nhanh,0,0,0,0,0,1,1,0
mỹ_phẩm của chưa bao_giờ làm mình thấy vọng màu don xinh giao hàng nhanh đủ hàng,0,0,0,0,0,1,1,0
_Son gì mà màu cưng dễ_sợ rẻ mà chất_lượng mọi người mua đi ưng lắm,0,0,0,1,0,1,0,0
Dong goi san pham voi dong goi san pham giao hang nhanh,0,0,0,0,0,0,1,1
không bị khô môi chất và mùi đều đẹp với giá_thành đó thì rất ổn,0,1,1,1,0,0,0,0
Chất_son mịn không bị bột mùi thơm màu hơi khác hình một xíu xiu,0,1,1,0,0,2,0,0
Đóng_gói sản_phẩm chắc_chắn Màu_son đánh lên rất mịn rất hài_lòng,0,1,0,0,0,3,0,1
Màu_son màu_son đẹp chất mịn nhưng nhìn khá thích nhưng nhìn hơi nhỏ,0,1,0,0,0,1,0,0
Màu 302 đẹp nhất 402 thì cũng được giống còn 501 thì nhạt lắm không đậm như hình chất_son mịn nhưng khó tán cực nhất_là 501 3 thỏi đều khó tán môi không ăn lòng môi tẹo nào,0,3,0,0,0,3,0,0
Chất_lượng sản_phẩm tuyệt_vời Rất đáng tiền Thời_gian giao hàng nhanh,0,0,0,1,0,0,1,0
cửa_hàng chuẩn_bị hàng nhanh_Son có vỏ rất đẹp màu_son thiên cam đánh lên khá xinh ạ,0,0,0,0,0,1,0,0
Giao hàng nhanh Giá_cả của 2 thỏi_son này mình mua giảm_giá là rất ổn và ưng_ý màu lun cảm_ơn cửa_hàng nhé Mình xem trên thấy bảo trên giảm_giá nên mua lun Màu bên trái là 403 bên phải 404 nha các nàng Chúc cửa_hàng buôn may bán đắt ạ sẽ ủng_hộ cửa_hàng tiếp,0,0,0,1,0,1,1,0
Đóng_gói sơ_sài nhưng vỏ_son không bị móp màu lên chuẩn không đều màu lắm,0,0,0,0,0,1,0,3
cửa_hàng giao hơi lau nói_chung ổn giao hàng thân thiên,0,0,0,0,0,0,3,0
Sản_phẩm nhỏ gọn đẹp_mắt Mùi cũng hơi thoang_thoảng mình chưa đánh lên môi nên cũng chưa rõ lên màu như thế_này Giao đúng hàng,0,0,3,0,0,3,3,0
mang tính nhận xu ạ_Son rất xinh mùi thơm mịn hàng chất cực cao Rất lên mua nha,0,1,1,0,0,0,0,0
Trong hình là màu 402 nha mọi người không liên_quan,0,0,0,0,0,3,0,0
giao hàng nhanh_son cầm_chắc tay Ok,0,0,0,0,0,0,1,0
Dịch nhưng hàng vẫn có nhanh_son đẹp mùi thơm cực luôn màu cũng đẹp nữa ạ Chắc hết lại mua nữa quá Quất liền,0,0,1,0,0,1,1,0
_Son đẹp bám ok,1,0,0,0,0,0,0,0
_Son xinh xỉu luôn nhỏ nhỏ mà thơm cực ý màu lên khá đẹp ưng lắm luôn Hình với viết chỉ để nhận xu,0,0,1,0,0,1,0,0
Màu lên hơi không giống mình tẹo Mình mua 4 màu nha nên thử 1 lần luôn,0,0,0,0,0,2,0,0
Nhìn vãi luôn Mỗi_tội màu không trong tưởng_tượng Hơi sáng xíu Tuy_nhiên thiết_kế quá xinh quá rẻ cho 1 cuộc tình,0,0,0,1,0,2,0,0
_Son đánh lên mềm_môi mịn như Nhung ý rất thích Mùi_son thơm ngọt ngọt kiểu mùi nho với cả dâu Tây_Màu mình đánh là 403 xinh xỉu luôn phù_hợp cho mọi loại da và màu 402 thì không phải nói đẹp xuất_sắc luôn màu nó tựa tựa giống với 02 Á Nói_chung là sản_phẩm rất đáng tiền mua,0,1,1,1,0,1,0,0
nhận được hàng lâu rồi mà nay mới nhớ ra phải đánh_giá thì mình nói thật luôn là mấy bồ nên mua_son này đi Vỏ_son thì xịn kiểu sang chảnh ấy mịn nữa chất_son khỏi bàn xinh dã_man xong còn hương thơm nhè_nhẹ Vì mình mua trong đợt giảm_giá nên là giảm_giá á Nói_chung là mua không phí tiền đâu,0,1,1,1,0,0,0,0
Sản_phẩm tuyệt_vời Rẻ nhưng chất_lượng màu_son giống như hình_mẫu,0,0,0,1,0,1,0,0
Giao hàng hơi lâu vì dịch cửa_hàng giao đúng và đủ mã_son dù mình đặt nhiều_son ok chất_lượng,0,0,0,0,0,0,2,0
_Son đẹp lắm ạ mình đặt màu 302 lên màu chuẩn xịn lắm nên mua nha mọi người,0,0,0,0,0,1,0,0
Giao đúng hàng Màu_son y hình nhưng hơi khó tán trên môi Vỏ_son đẹp,0,2,0,0,0,1,3,0
Chất_son không hợp với mình lắm nhưng_mà màu ổn Gói hàng cẩn_thận ạ,0,2,0,0,0,1,0,1
Hình_ảnh không liên_quan đến sản_phẩm Nhưng chất_lượng sản_phẩm tốt_son đẹp lì Giao hàng nhanh,1,0,0,0,0,0,1,0
_Son màu đẹp nhưng trôi nhanh cửa_hàng đóng_gói hàng cẩn_thận lắm nha,2,0,0,0,0,1,0,1
Tớ săn giảm_giá lên khá rẻ và cũng rất bất_ngờ về chất của em nó không khác gì_son hàng cũng chất kem min bóng thơm mới dùng không quen thì vẫn còn hơi cồn nói_chung rất hài_lòng,0,1,1,1,0,0,0,0
Em này xinh xỉu mọi người ơi đáng tiền mua lắm không còn gì để chê cho 1 em_son quá chất_lượng quá rẻ phù_hợp với túi_tiền của các bạn mùi siêu thơm giao hàng cũng khá nhanh mặc_dù là cửa_hàng nước_ngoài hợp với những bạn da ngăm nữa nha,0,0,1,1,0,0,1,0
Đúng là ham_son rẻ chất_son miệng nhưng_mà bị bết nó cứ dính một cục không bao_giờ được mọi người nên rút kinh_nghiệm đừng nên mua_son rẻ_tiền,0,2,0,1,0,0,0,0
Chất_son rất thích nha mọi người mướt lắm 0 bị bột Chất_son giống kiểu mấy loại_son 1 của Hàn ấy Tính ra mua 2 cây_son như này mà có giá là quá hời luôn ấy,0,1,0,1,0,0,0,0
Đóng_gói cẩn_thận nguyên niêm_phong có mã đầy_đủ Mình chỉ vô_tình thấy chạy ấn vô đặt thôi giá khá rẻ mà chất_son cũng ổn Màu giống mẫu minh_hoạ 502 kiểu nâu gạch á mọi người,0,1,0,1,0,1,0,1
_Son rất là đẹp luôn Chất_son cũng ổn nữa nói_chung là ưng_ý lắm,0,1,0,0,0,0,0,0
_Son ok Màu đẹp Phù_hợp với giá tiền mọi người nên thử cũng khá đáng mua Mình đã mua 3 cây rồi,0,0,0,1,0,1,0,0
Giao hàng đủ đúng mẫu chưa dùng nên không biết chất_lượng ra sao thấy màu xinh khá giống trên ảnh Nhìn_chung là ổn xinh cả mọi người ạ,0,0,0,0,0,1,3,0
Chất_lượng sản_phẩm tuyệt_vời đóng_gói cẩn_thận đẹp và chắc_chắn,0,0,0,0,0,0,0,1
giao đủ hành đã vậy cửa_hàng còn dễ_thương tặng 1 miếng mặt_nạ môi nữa,0,0,0,0,0,0,3,0
Hàng vô_cùng chất_lượng màu_son đẹp mịn nên mua thử nha mọi người xinh xỉu,0,1,0,0,0,1,0,0
Thề chứ màu 302 nó xinh_xinh xinh lắm ý Nếu_như mà mọi người đã dùng nhiều màu có sắc nâu đánh nhiều lớp trông bị già thì màu này đúng là chân ái luôn ý Nó kiểu đỏ cà_chua mà không bị chói hợp với mọi tông da luôn Đánh nhiều lớp cũng không bị già như mấy_son có sắc nâu với cả đánh lên trông da trắng bần_bật luôn,0,0,0,0,0,1,0,0
Do ảnh_hưởng dịch nên giao hàng hơi lâu hơn nửa tháng mới nhận được Chưa thử chưa biết chất son,0,3,0,0,0,0,2,0
chưa dùng nên chưa biết chất_lượng đoang gói cẩn_thận hộp đựng_son có cả mã_vạch và giấy bọc ngoài trông xịn xò,0,0,0,0,0,0,0,1
_Son lên màu cực cực_kì mịn luôn ý mình_son môi xong tập thể_thao cả tiếng mà vẫn không bị lộ viền môi không bị lộ vân môi,1,1,0,0,0,1,0,0
_Son lên màu đẹp lắm ạ hàng nước_ngoài mà về siêu nhanh luôn,0,0,0,0,0,1,1,0
_Son rẻ ok rất thơm nha đánh lên không bị khô nói_chung là ổn chất lượn tốt,0,1,1,1,0,0,0,0
Mình mua màu 403 nhìn ưng lắm luôn màu xinh xĩu hợp lắm lun á,0,0,0,0,0,1,0,0
Đóng_gói cẩn_thận màu xinh xỉu Chất_son hơi bột đánh lên môi cảm_giác mướt không bị khô tuy_nhiên nhanh trôi Nhưng được_cái màu ưng là ưng hết,2,3,0,0,0,1,0,1
Mua nhiều_son của cửa_hàng rồi nên không cần nói thêm gì về chất_lượng đâu,0,0,0,0,3,0,0,0
gói hàng cẩn_thận giao hàng nhanh_son lên đúng màu mịn đẹp,0,1,0,0,0,1,1,1
Màu lên chuẩn lắm luôn chất_son mịn ok lắm nha mọi người nên mua nha,0,1,0,0,0,1,0,0
_Son lên màu đẹp xịn lì lâu trôi với giá tiền như này thì rất đáng để mua nha mọi người,1,0,0,1,0,1,0,0
chất_lượng san phẩm ok giao hang nhanh_chóng ủng_hộ lâu,0,0,0,0,0,0,1,0
màu xinh lắm chất_son mịn nhưng hơi dễ trôi vì mình chụp gần đèn sáng nên nhìn màu có_vẻ hơi sáng 1 tí bạn nào da hơi ngăm thì nên mua 403 nha còn màu 502 thì dùng đi học ổn nhé,2,1,0,0,0,1,0,0
Xinh_xẻo đánh yêu đẹp đã Chất_son khá mịn màu lên đẹp không quá kén da,0,1,0,0,0,1,0,0
chất_son mềm mịn ở ngoài màu nhạt hơn trên hình nhiều 9 10 giá tiền này thì quá hời rồi,0,1,0,1,0,1,0,0
Màu 402 kiểu đỏ nâu đậm hợp da lắm ạ Bọc hàng cẩn_thận bao_bọc nhìn xịn vận_chuyển_Son thơm mùi đào chất_son mịn lắm Nên mua nha mọi người ủng_hộ cửa_hàng típ,0,1,1,0,0,1,0,1
Trước mua hàng của cửa_hàng rồi nên tiếp_tục hộ cửa_hàng vì rất tin_tưởng Hàng đóng_gói rất cẩn_thận thời_gian giao hàng cũng rất nhanh nữa mình mua 2 màu hót là 402 và 501,0,0,0,0,0,0,1,1
Màu_son xinh Chất_son mịn Thơm lắm như mùi trà đào ấy Với giá_son rẻ như này thì thấy khá hài_lòng rồi,0,1,1,1,0,1,0,0
,0,0,0,0,3,0,0,0
_Son siu đẹp hìn ảnh mang tính_chất nhận xu,0,0,0,0,3,0,0,0
Màu_son lên đẹp_son bóng thì mùi bạc_hà còn_son kem lì thì mùi sáp quá nên mình không thích mùi_son cho lắm,0,0,2,0,0,1,0,0
Mua rất nhiều lần của cửa_hàng rồi tuyệt_vời lắm ạ hình_ảnh không liên_quan ạ,0,0,0,0,3,0,0,0
Chất_son mềm màu lên chuẩn đều màu độ bám không lâu lắm Nói_chung khá thích,2,1,0,0,0,1,0,0
_Son đẹp đánh không bị khô môi màu lên chuẩn Giao hàng nhanh và đủ số_lượng,0,1,0,0,0,1,1,0
_Son màu đẹp nhưng khó tán với giá_thành này không đòi_hỏi gì thêm người giao hàng thân_thiện,0,2,0,1,0,1,1,0
Mùi hơi khó_chịu nhưng không nồng Lên môi thì ổn Cũng mịn Màu siêu xinh nhỏ gọn dễ_thương Nên mua nhé hôm_nay kĩ lại lên môi thấy nó không tệp vô môi tí nào cả dù môi mình tẩy mướt không có da chết hay gì cả Kiểu bôi nhiều lớp nó vẫn không tệp lên được nhưng thôi giá không đòi_hỏi nhiều,0,2,2,1,0,1,0,0
Giao hàng nhanh màu đánh lên xinh lắm chất_son mềm nhưng không được lì lắm nhưng màu_son thì quá xinh luôn,2,1,0,0,0,1,1,0
Nhận hàng rất ưng_ý bọc bằng túi chống sốc nên sản_phẩm không bị gì Vẻ ngoài nhìn xinh_xẻo và ngọt_ngào phấn mắt lên màu khá ok màu nhũ bám rất chắc Cũng theo như các bạn đã mua hàng trước phản_hồi chất_son mịn mùi thơm nhẹ_nhàng độ bám không lâu lắm nhưng mình thích,2,1,1,0,0,0,0,1
chất_son ổn hơi khó tán mùi hơi hoá_học,0,1,2,0,0,0,0,0
Kết_cấu mềm mượt mới với đầu cọ hình trái_tim hai mặt mềm_mại giúp đôi môi của bạn có cảm_giác nhẹ_nhàng giống như một đám mây nhẹ trên môi không gây nặng môi cả ngày dài,0,1,0,0,0,0,0,0
_son môi không thơm hơi nặc màu không đẹp lắm cũng khá ổn thôi so với giá tiền,0,0,2,1,0,2,0,0
Giao lâu vì hàng quốc_tế nhưng màu ok lên để xem màu thật chứ màu trên mạng với ngoài đời khác nhau,0,0,0,0,0,1,2,0
Rất thích Không có gì để bàn 10 điểm chất_lượng nên mua nha mọi người,0,0,0,0,3,0,0,0
Vỏ_son không đẹp lắm màu thì mình chưa nói_chung là thấy không ổn lắm,0,0,0,0,0,3,0,0
Sơn vỏ ngoài nhỏ xinh màu đẹp Trên hình là chụp cam thường và mình có 2 màu 402 404 với vì đây là màu_son mình thấy đẹp và thích nhất thì thấy 2 màu có_vẻ tươi hơn so với và ảnh của cửa_hàng đăng Nhưng vẫn rất đẹp nha Sau 9 tiếng ăn_uống thì tối khi tẩy_trang vẫn còn hồng rất nhẹ,1,0,0,0,0,1,0,0
Màu 502 xinh mình mua màu này vì muốn coi thử màu_son kiểu này có hợp không vì giá rẻ nên thử được màu tuy màu không_lưu lại lâu nhưng mình nghĩ ok không sao vì không có màng màu bám quá lâu ảnh_hưởng sắc_tố môi tuy_nhiên phải dưỡng môi kĩ nha mọi người,2,0,0,1,0,1,0,0
_son màu siêu xinh nha màu 405 trên 402 dưới thấy viết cửa_hàng đăng bảo 405 sẽ kén màu_da nhưng mình thấy không phải vậy màu 405 sáng da lắm luôn ấy da ngăm dùng được luôn_son thơm mùi dâu_tây dã_man nói_chung là ưng,0,0,1,0,0,1,0,0
