Review,Content-related,Author,Quality and Appearance,Manufacture and Distribution,Packaging and Delivery,Price and Preference,Customer Service,Overall Experience
"Sách đọc ok,nhưng hôm nhận hàng a giao hàng có tâm dã man gọi mình ra lấy hàng mình vừa ra tới cửa rào a ship đứng từ xa thẩy hai cuốn sách xuống đất ngay cửa rào kêu mình lấy đỡ mình cho ông ship 1 sao sách 5 sao",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Sách mới toanh còn thơm mùi giấy. Chữ nhỏ (sách tiếng Anh hay vậy). Giấy mịn nhưng ko dày lắm. Giảm giá còn 130k. Rất hài lòng,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0
"Sach dưa ra luận điểm nhưng lại không có nhiều nghiên cứu chứng minh mà chỉ nói chung chung, không thuyết phục, sách lại chẳng có phần giới thiệu tác giả, chat biết ông tác giả là ai",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Quyển Atlas này mình đã chờ đợi bao nhiêu lâu, giá tiền của quyển sách cũng không hề nhỏ vậy mà lại nhận được 1 sản phẩm bị rách bìa như thế này.
Quá chán.",0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
"M còn 38 bookcare, đã ấn sử dụng r mà tiki k bọc sách j. Có vẻ sách giao từ hn dịch vụ kém hơn từ hcm",0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
"Nội dung sách từ nhiều năm về trước nhưng mãi đến bây giờ mình mới được tiếp cận, thật quá chậm trễ. Vì mình tin từ trước nên khi đọc sách này cảm thấy được củng cố lòng tin, và có những kiến thức từ các Bậc thầy làm sáng tỏ hơn những thắc mắc trong lòng mình.
Sách còn một số lỗi chính tả, mong NXB sửa lại trong các lần xuất bản tới.",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bìa k được bọc nên giao đến bị bẩn. Sách k còn mới nữa,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
"cảm ơn sự đóng gói chân thành của NXB Trẻ ,sách còn bọc mà bên ngoài có giấy đệm okela luôn ,sách đẹp mê hồn,nội dung hay khỏi bàn",1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
"Sách rất đẹp, sách dày nhưng rất nhẹ, không có lỗi gi cả, nội dung chưa đọc nên chưa review được nhé!",3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"đóng gói cẩn thận, sách hay, nên mua",1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
"trong sách có một số chữ sau dấu "","" lại viết hoa cảm giác sai sót chính tả",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"sản phẩm thì ok nhưng chỉ có cái là giao hơi chậm so vs mấy lần trc, thực sự đây là chuyện riêng của tôi thôi (là hnay là sn bn tôi nên tôi định đặt vài món tặng nó, đáng lẽ tôi đặt sớm hơn nhưng do nhà có một số công vc nên hồi bữa đó mới đặt, đúng là giao cùng ngày sn bn tôi nhưng h xong rồi, nó về nhà nó rồi, tặng j nx) tôi mong lần sau sẽ nhận sớm hơn, nói thật lần này tôi thất vọng vô cùng luôn, nếu đúng là ngày mai giao chắc tôi ko bao giờ mua hàng ở tiki nx, mong lần sau sẽ giao hàng sớm hơn ạ, chứ giao kiểu này là chết tôi rồi...",0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0
"Tiki giao hàng tệ thật sự. 
Đây là lần thứ N. Mình yéu cầu đồi lại hàng.",0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
"Một cuốn sách về quản trị tài chính 
Giúp ta nhìn được nhiều vấn đề trong xã hội mà tiền bạc có thể can thiệp vào, can thiệp luôn cả những giá trị về đạo đức, nhân văn 

Để từ đó hãy soi chiếu hành động mình đang làm 
Liệu nó có mang đến giá trị tinh thần và nâng cao nhận thức vấn đề về tiền cho xã hội loài người hay ko!?",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"sách nhận quăng góc, đóng hàng quá kém. kém chất lượng",0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0
"Hàng đóng siêu đẹp, bìa cứng cáp ah. Có đủ đồ tặng kèm các thứ. Đang chờ thêm kiện sách nữa về. Mua giao hàng nhanh lên tiki là ok. Thank shop đã chuẩn bị hàng kịp",0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
"sách hay, nhiều hình ảnh đẹp, mình mua về cho mấy bạn ở công ty xem cùng ai cũng khen. chưa xem kĩ nội dung nhưng hình ảnh rất đẹp, cho 5 sao",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Nội dung hay nhưng đóng sách bị lỗi, bung chỉ",1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
"Sách rất hay!

Đọc cuốn sách này không hiểu sao tâm trí mình thấy nhẹ nhàng lắm, trong quá trình đọc đến tận trang cuối cùng, và cả thời gian sau đó. Chương 9 chắc có lẽ là chương chủ chốt, rõ ràng nhất về những phương pháp mà ai cũng dễ dàng suy ngẫm, hành động, luyện tập theo để có được cuộc sống an vui, viên mãn. Cuốn sách này để lại cho mình một động lực lớn về sự suy ngẫm về bản thân, từ đó sửa đổi, hoàn thiện mình hơn. Cuộc sống này thực sự tuyệt vời khi mình hiểu rõ bản tâm để sống trong nó từng giây phút, ngay ở hiện tại. ""Người thầy sẽ xuất hiện khi người học trò sẵn sàng"", rất cảm ơn cuốn sách này khi đã là một người thầy đúng nghĩa.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tối mới xong việc có thời gian khui hộp. Mở ra thì thấy sách bị vết ố ở dưới bìa. Đống gói sách trong hộp giấy quá rộng mà không chèn thêm gì để cố định hết nên qua quá trình vận chuyển vị lắc và va đập làm gáy và các góc vuông của sách nó không được “đẹp” nữa. Lần này giao hàng kỳ quá. Tưởng có sách ngâm cứu sau thời gian dài bận rộn ai dè.,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0
":) sách thiếu hơn 30 trang, mất từ 160 tới 193",0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Gấc là chinh luôn >< nhma cập nhật là thứ 3 mà tới thứ 4 mới giao:') làm e thức dậy từ 6h sáng để chờ hmu hmu 🥺 kh sao kh sao vẫn rất xinh đệp ❤❤ mãi yêu,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"Tưởng boxset của mk sẽ vuông vóc và đẹp .Nhưng ai ngờ bị móp hết cả 4 góc và bị xước 1 chỗ, haizz .Đc mỗi cái sale lớn 57% . ????",0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0
nếu đã hết hàng thì đừng bán nữa bán cho bản cũ như này ai mà chấp nhận đc .  Người ta mua còn thiếu tập 3 là tạo thành bộ có gáy sách hoàn chỉnh mà treo đầu dê bán thịt chó như này à?  cái tâm để đâu vậy ?  Tin tưởng nên bóc ra ko quay lại h hoàn trả cũng khó chứ ng ta có bùng hàng bao h?  chả bao h bùng 1 đơn hàng nào mà làm ăn như này.  Phải biết bán cái j chữ tâm cũng phải ở trên cùng vì lợi ích mà lừa người dối ta ko hay đâu. Bìa sau sách còn mờ nhìn như sách nhái in lỗi thời.  Haiz nói chúng chán,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
"10 điểm cho Tiki, giao sách siêu nhanh, ngày lễ, 1 giờ sau là có sách đọc rồi.
Sách rất đẹp, cute.",0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
"shop đóng gói rất đẹp,cẩn thận nhâ",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"Sách nguyên seal, phụ kiện đầy đủ, nét vẽ đẹp, nội dung hay, chỉ tiếc là bìa áo thứ hai nhìn hơi giống bìa bọc bánh mỳ ^^! Shop đóng gói chu đáo, bọc chống sốc cẩn thận, giao hàng nhanh đúng hạn, 10 điểm",1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
5 sao cho nhân viên giao hàng nhưng mở ra thì hơi thất vọng vì trước giờ mình vẫn tin là chất lượng tiki tốt. Cho đến khi mình mua đến cuốn này.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"Sách bụi, cũ và quăn góc. Trải nghiệm thất vọng",0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
Sách rất hay và đẹp.,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"Sách khá hay, cung cấp nhiều thông tin về vấn đề ăn uống lành mạnh. Tuy nhiên cá nhân mình cảm thấy nhiều thông tin còn chung chung, chưa đc phân tích kỹ và rõ ràng, nhiều ý trùng lặp trong các chương. Recommend cho bạn nào bắt đầu tìm hiểu về thực phẩm tự chữa lành",2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Sách nguyên seal, phụ kiện đầy đủ, nét cực xinh, nội dung hay, rất đáng mua nha cả nhà.. Fahasa đóng gói chu đáo, có bọc chống sốc cẩn thận, chỉ là cùng tp HCM nhưng shop giao trễ 2 ngày trên hạn giao, mất tận 6 ngày hàng mới về tay mình, còn lại thì perfect nha",1.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0
"Tiki giao hàng nhanh. Mình đặt 7h tối hôm trước mà sáng hôm sau đã nhận được sách. Sách còn mới nguyên, không bị bụi bẩn, trầy xước. Cảm ơn rất nhiều.",0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
Sách tốt. Tuy nhiên giao hàng cho mình muộn tới gần 1 tuần ^^,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0
Sách rất đẹp gói hàng kỹ và giao hàng nhanh. Cảm ơn shop nhiều . Rât thích đặt hàng trên tiki training,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
"Đáng lẽ là đánh giá 5⭐️, mà lỡ ấn nhầm có 4⭐️. Chứ giao hàng rất nhanh, trưa mình đặt là chiều có luôn( chắc do sách đang có sẵn tại tiki Đà Nẵng), lại mua được giá sale. Nhìn sách xịn lắm và cực dày. Nội dung thì chưa đọc nhưng chắc có kiến thức bổ ích 🥰",3.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
"cuốn sách Toàn Thư Chiêm Tinh Học Nhập Môn tập hợp những gì căn bản, nền tảng nhất để hiểu về chiêm tinh học , một môn huyền học khá thú vị , shop giao hàng nhanh , sản phẩm chất lượng và cảm ơn shop còn khuyến mãi tặng cho một cuốn sách  .",0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
Ship nhanh ơi là nhanh :))) Trước hôm dự kiến tận 5 ngày làm mình bất ngờ :)) Sách đẹp k chê chỗ nào lun,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
đóng gói rất đẹp. cảm ơn tiki,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"Sách bị gấp nếp, cong, cảm giác như mua phải sách second-hand",0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
"Góc trên bị cong gãy do va đập mạnh. Bề ngoài sách khá ok. Chất lượng giấy bên trong thì hơi cùi, giấy mỏng cảm giác chỉ cần hơi quá tay cái là rách. Còn lại là OK. Nội dung thì khỏi bàn.
Recommend mọi người mua cuốn này.",0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
"Lần đầu mua bộ BL về đu OTP hơi run nhưng mà ok lắm:33 hàng giao nhanh, không bị tổn hại gì vì bao đến 3 lớp nên không sợ",0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
"Mình biết là cuối năm nên số lượng hàng sẽ nhiều. Những lần trước thì sách gói rất kĩ, ít trầy xước. Còn lần này sách bị móp góc, bị dơ nữa. Có hơi thất vọng một chút",0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0
"Sách khá đẹp, hình ảnh dễ thương. Các bài học hoạt động đọc sơ qua cũng khá hay, không quá nặng nề cho bé tiếp xúc. Đặc biệt có phần các bài hát sau mỗi bài mình nghĩ sẽ thu hút các bé.",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"ko có bao care, còn lại oke hết mng ủng hộ nha",0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0
"Sách đẹp, giao nhanh, nhưng mà hộp hơi móp nhưng sách vẫn ổn, sẽ ủng hộ tiki thêm",0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0
"Đó giờ tiki làm việc rất ổn, tự nhiên hôm nay các sách mình đặt lại bị hư mất góc, là một người thích đọc sách và trân quý từng quyển sách như mình thấy không hài lòng. Mình không biết những lần sau sẽ như thế nào chứ mình đang consider lại về phía giao hàng. Chất lượng sách thì không có gì hết nhưng mình thật sự buồn!!",0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
"Sách hay, phân tích về tâm lý trong đời sống vợ chồng ( ko giống như tiêu đề gây tò mò:)). Những điều mà cặp đôi nào cũng nhận ra mà ko giải thích đc. Rất thích đọc các thể loại phân tích tâm lý, nên đọc thêm Tình dục thủa hồng hoang, tại sao td lại thú vị, tâm lý học tội phạm..",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Đọc cố quyển thứ 2 của tác giả Choi Kwanghuyn, là 2q sách bạn chạy nhất tiki - Hai mặt của gia đình

Nếu như quyển Tâm lý học mqh làm mình có cảm giác chắp vá của vô số trích dẫn từ các nhà tâm lý học nổi tiếng (mỗi chương chục bác) khiến cuốn sách kém thuyết phục hẳn.

Quyển Hai mặt của gia đình - cũng làm mình có cảm giác như đang đọc sách self help 🥲

Cách thuật lại sự việc dùng nhiều tính từ nên thu hút cứ như đọc fiction, nhưng đến đoạn giải pháp thì ko thấy đâu.

Bạn nào hứng thú thì chỉ cần đọc quyển Hai mặt, vì lí thuyết cốt lõi chỉ có mấy thứ (ko kèm giải pháp)

Xung đột trong mqh xảy ra bởi nhiều nguyên nhân, 2 trong số đó là:

- Lòng tự trọng thấp (còn làm sao cho nó cao lên thì ko thấy nói, chỉ biết là ng có lòng tự trọng cao do đc sinh ra từ gđ có bố mẹ có lòng tự trọng cao)
- Để có lòng tự trọng cao thì phải quay về gq mqh với chính mình (nôm na là tự yêu bản thân, biết tôn trọng bản thân)
- xây dựng mqh lành mạnh với gđ (độc lập và tách biệt) để tránh bị phức cảm a/h tới mqh tương lai (lặp lại, cố gắng tránh bị như cũ- aka phóng chiếu mqh cũ lên ng hiện tại)

-- Mình recommend các bạn đọc cuốn Cha mẹ chưa trưởng thành cảm xúc - Hay và thực tiễn hơn nhiều",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Giao hàng nhanh, đủ số lượng. 
Sẽ vui hơn khi người bán đóng gói hàng cẩn thận. Mình mong bạn sẽ rút kinh nghiệm để đem lại những trải nghiệm tốt cho khách hàng.",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
mình mua sách đẹp ok. dù tiki giống shoppe giao bên thứ 3 nhg giao hơi chậm nhưng chăm sóc khách hàng tốt hơn shoppe. vote 5 sao,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0
"Một trong ba cuốn sách về sức khỏe và dinh dưỡng của  Anthony William.
Phải nói là sách to đẹp bất ngờ, và nội dung rất chất lượng dù không kèm nhiều minh họa hình ảnh như các sách khác.
Chất giấy ngà mỏng cầm thích tay nhưng khiến chữ bị chìm qua trang sau và bố cục chữ cũng khá thưa, khiến đôi lúc hơi khó chịu.
Tổng đánh giá vẫn đáng 5 sao cho quyển này.",1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
"Sách viết khá hay và phân tích sâu, cầm trên tay thấy dày, giấy khá mịn. Mình thấy xứng đáng về chất lượng nội dung, ngoại hình. Chất lượng như nào thì có thể mua về trải nghiệm và đúc rút cho bản thân mỗi người",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"Sách nội dung rất hay và dthw,shop bọc sách cũng kĩ và mới tinh luôn.Nói chung mê chữ ê kéo đai😆",1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
Sách nội dung hay,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"sách có những bài học mới lạ về tiền, mình mới đọc vài chương thôi nhưng thấy đáng mua. Giấy tốt và chữ cũng dễ đọc",1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Giao hàng nhanh đóng gói khá chắc chắn rất ok,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"Sách đẹp lắm ạaa. Đóng gói kĩ, giao hàng nhanh lắm luôn, đặt hôm thứ 7 mà cn đã có rồi ấy 🔥❤",0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
Vô tình đọc được vài đoạn trích ở trang Facebook mình thấy cuốn hút và quan tâm đến nên quyết định mua về đọc. Mình khá hài lòng chắc là đang cần những điều như trong cuốn sách viết nên những điều tác giả viết mình đều hiểu và cảm thấy dễ tiếp thu dễ hình dung. Điều gì dễ học thì mình ưu tiên nên lúc mua nhiều cuốn mình đọc cuốn này đầu tiên dù chưa đọc hết nhưng đánh giá là phù hợp với mình ở thời điểm hiện tại,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Về nội dung sách rất hay, không làm mình thất vọng. ""Hai mặt của gia đình"" không những dành riêng cho những người con hay các bậc phụ huynh đang giữ trọng trách lớn lao là chức vị ba mẹ mà nó dành cho tất cả mọi người. 
    
        Có ai trong các bạn từng như tôi khi đặt ra câu hỏi rằng: ""Tại sao bố mẹ có tuổi thơ không mấy tốt đẹp, họ là những đứa trẻ chịu tổn thương giờ đây lại làm tổn thương con mình, là chúng ta"" và ti tỉ con hỏi bạn từng đặt ra về gia đình hay chính bản thân mình. 
      
        Thì khi đến với cuốn sách này những vấn đề bạn thắc mắc sẽ được gỡ rối. À hóa ra chính những ký ức đầy thương tổn hãy trải nghiệm tuổi thơ đã vô thức tác động rất lớn đến cuộc sống sau này của mỗi người. Nếu vấn đề đó không được nhìn nhận và thay đổi thì có lẽ vòng tròn tuần hoàn ấy mãi không đến hồi kết, truyền hết từ thế hệ này sang thế hệ khác. 

          Với những lời chia sẻ chân thành, văn phòng dễ hiểu của mình Choi Hwang Hyun để đưa đến những thông tin rất bổ ích đến mọi người. Để chúng ta càng hiểu hơn về gia đình, những nguyên lý hoạt động của ký ức tuổi thơ hay cảm xúc thực tại. Khi hiểu thêm về gia đình mình bạn sẽ có thể nối lại sợi dây liên kết lỏng lẻo hay rút ngắn khoảng cách trong gia đình hơn.

 ""GIA ĐÌNH LÀ NƠI NỖ LỰC BAO NHIÊU, HẠNH PHÚC BẤY NHIÊU.""
 
Tại sao phải nói ừ thì đó là gia đình. Nhưng không có nghĩa gia đình nào cũng là mái ấm, ba mẹ nào cũng là người tốt. Chỉ hi vọng bạn có thể nhận ra những vấn đề của bản thân để không rơi vào vết xe đổ của bố mẹ để sau này không có những đứa trẻ đói khát tình thương.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
